src\main\java\junit\framework\TestSuite.java,src\test\java\org\junit\tests\experimental\max\MaxStarterTest.java,1
src\main\java\junit\framework\TestSuite.java,src\main\java\org\junit\experimental\max\MaxHistory.java,1
src\main\java\junit\framework\TestSuite.java,src\test\java\junit\tests\framework\ThreeTestCases.java,3
src\main\java\junit\runner\BaseTestRunner.java,src\main\java\junit\runner\TestRunListener.java,1
src\main\java\junit\runner\BaseTestRunner.java,src\main\java\junit\textui\TestRunner.java,4
src\main\java\junit\runner\BaseTestRunner.java,src\test\java\junit\tests\AllTests.java,1
src\main\java\junit\runner\BaseTestRunner.java,src\test\java\junit\tests\framework\AssertTest.java,1
src\main\java\junit\runner\BaseTestRunner.java,src\test\java\junit\tests\framework\SuiteTest.java,1
src\main\java\junit\runner\BaseTestRunner.java,src\test\java\junit\tests\framework\TestImplementorTest.java,1
src\main\java\junit\runner\BaseTestRunner.java,src\test\java\junit\tests\runner\BaseTestRunnerTest.java,1
src\main\java\junit\runner\BaseTestRunner.java,src\test\java\junit\tests\runner\StackFilterTest.java,2
src\main\java\junit\runner\BaseTestRunner.java,src\test\java\junit\tests\runner\TextRunnerTest.java,1
src\main\java\junit\runner\TestRunListener.java,src\main\java\junit\textui\TestRunner.java,1
src\main\java\junit\runner\TestRunListener.java,src\test\java\junit\tests\runner\TextRunnerTest.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\After.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\AfterClass.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\Assert.java,5
src\main\java\junit\runner\Version.java,src\main\java\org\junit\Assume.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\Before.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\ComparisonFailure.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\results\FailureList.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\results\PrintableResult.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\results\ResultMatchers.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\theories\ParameterSignature.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\theories\Theories.java,3
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\theories\internal\Assignments.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\internal\runners\JUnit38ClassRunner.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\internal\runners\JUnit4ClassRunner.java,2
src\main\java\junit\runner\Version.java,src\main\java\org\junit\internal\runners\model\MultipleFailureException.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\matchers\JUnitMatchers.java,4
src\main\java\junit\runner\Version.java,src\main\java\org\junit\runner\Description.java,2
src\main\java\junit\runner\Version.java,src\main\java\org\junit\runner\Request.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\runner\RunWith.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\runner\notification\RunListener.java,1
src\main\java\junit\runner\Version.java,src\test\java\junit\tests\extensions\ExtensionTest.java,1
src\main\java\junit\runner\Version.java,src\test\java\junit\tests\framework\SuiteTest.java,1
src\main\java\junit\runner\Version.java,src\test\java\junit\tests\framework\TestCaseTest.java,1
src\main\java\junit\runner\Version.java,src\test\java\junit\tests\runner\BaseTestRunnerTest.java,2
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\AllTests.java,5
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\assertion\AssertionTest.java,9
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\assertion\BothTest.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\description\AnnotatedDescriptionTest.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\experimental\ExperimentalTests.java,2
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\experimental\theories\runner\WhenNoParametersMatch.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\experimental\theories\runner\WithDataPointMethod.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\experimental\theories\runner\WithExtendedParameterSources.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\experimental\theories\runner\WithOnlyTestAnnotations.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\junit3compatibility\JUnit38ClassRunnerTest.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\junit3compatibility\SuiteMethodTest.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\running\classes\RunWithTest.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\running\classes\TestClassTest.java,2
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\experimental\theories\runner\TheoriesPerformanceTest.java,2
src\main\java\junit\runner\Version.java,src\main\java\org\junit\internal\matchers\CombinableMatcher.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\internal\matchers\SubstringMatcher.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\deprecated\JUnit4ClassRunnerTest.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\internal\runners\statements\RunAfters.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\runners\BlockJUnit4ClassRunner.java,3
src\main\java\junit\runner\Version.java,src\main\java\org\junit\runners\model\RunnerBuilder.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\runners\ParentRunner.java,3
src\main\java\junit\runner\Version.java,src\main\java\org\junit\runner\Computer.java,1
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\experimental\max\MaxStarterTest.java,3
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\max\MaxCore.java,4
src\main\java\junit\runner\Version.java,src\main\java\org\junit\internal\InexactComparisonCriteria.java,3
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\max\MaxHistory.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\internal\ComparisonCriteria.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\runners\model\FrameworkField.java,2
src\main\java\junit\runner\Version.java,src\test\java\org\junit\tests\experimental\rules\VerifierRuleTest.java,2
src\main\java\junit\runner\Version.java,src\main\java\org\junit\rules\ErrorCollector.java,2
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\categories\Category.java,1
src\main\java\junit\runner\Version.java,src\main\java\org\junit\experimental\categories\Categories.java,2
src\main\java\junit\runner\Version.java,build\maven\sample_project_template\src\test\java\JunitDependencyTest.java,1
src\main\java\junit\textui\ResultPrinter.java,src\main\java\junit\textui\TestRunner.java,3
src\main\java\junit\textui\ResultPrinter.java,src\test\java\junit\tests\runner\TextFeedbackTest.java,2
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\AllTests.java,1
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\framework\AllTests.java,1
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\framework\ComparisonCompactorTest.java,1
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\framework\ComparisonFailureTest.java,1
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\framework\SuiteTest.java,1
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\framework\TestImplementorTest.java,1
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\runner\AllTests.java,2
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\runner\BaseTestRunnerTest.java,1
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\runner\StackFilterTest.java,2
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\runner\TextFeedbackTest.java,5
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\runner\TextRunnerSingleMethodTest.java,1
src\main\java\junit\textui\TestRunner.java,src\test\java\junit\tests\runner\TextRunnerTest.java,2
src\main\java\org\junit\After.java,src\main\java\org\junit\AfterClass.java,1
src\main\java\org\junit\After.java,src\main\java\org\junit\Assert.java,1
src\main\java\org\junit\After.java,src\main\java\org\junit\Before.java,1
src\main\java\org\junit\After.java,src\main\java\org\junit\ComparisonFailure.java,1
src\main\java\org\junit\After.java,src\main\java\org\junit\runner\RunWith.java,1
src\main\java\org\junit\After.java,src\test\java\org\junit\tests\running\classes\RunWithTest.java,1
src\main\java\org\junit\AfterClass.java,src\main\java\org\junit\Assert.java,1
src\main\java\org\junit\AfterClass.java,src\main\java\org\junit\Before.java,1
src\main\java\org\junit\AfterClass.java,src\main\java\org\junit\ComparisonFailure.java,1
src\main\java\org\junit\AfterClass.java,src\main\java\org\junit\runner\RunWith.java,1
src\main\java\org\junit\AfterClass.java,src\test\java\org\junit\tests\running\classes\RunWithTest.java,1
src\main\java\org\junit\AfterClass.java,src\test\java\org\junit\tests\validation\ValidationTest.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\Assume.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\Before.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\ComparisonFailure.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\experimental\theories\internal\AllMembersSupplier.java,1
